256.ring1,-98.68293052,51.67964515,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6877049,51.67733814,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.69051145,51.67935066,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.69071176,51.68604085,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68709549,51.6881173,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68520467,51.68750083,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68286653,51.69087533,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67644264,51.68891566,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67743982,51.69312641,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.66679106,51.69515573,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6579259,51.6907784,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65258945,51.69241715,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65105588,51.68865419,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65330393,51.68600835,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65085773,51.68056125,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64779012,51.68259316,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64326436,51.67686092,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64353224,51.67405638,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65075218,51.67360153,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64461167,51.67287278,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64813051,51.67040171,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6434932,51.66492481,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.62479301,51.66512489,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.60634699,51.65441516,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.57514344,51.70803739,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.55515526,51.70798353,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.55510488,51.71142438,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.53771139,51.71133297,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.51892208,51.72112322,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
